"Id";"CASnummer";"Codes";"Omschrijving";"Groep";"Begin geldigheid";"Eind geldigheid";"Status";"Gerelateerd";"Guid"
5679;"NVT";"FYT_bloei49";"Fytopl. - bloeisoort (49) Desmidium swartzii";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-8d754a88-bc50-4507-8318-b0c1fd43af28"
568;"301-12-2";"C1yOxdmtn";"methyloxydemeton";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-a39b8511-cdc9-43b7-8474-3f793fc7671e"
5680;"NVT";"FYT_bloei50";"Fytopl. - bloeisoort (50) Eudorina";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-1b0cea36-44db-42d2-99df-42e554ac4fe9"
5681;"NVT";"FYT_bloei51";"Fytopl. - bloeisoort (51) Botryococcus";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-b9798cf4-35de-46ba-95a1-2148b394ed31"
5682;"NVT";"FYT_bloei52";"Fytopl. - bloeisoort (52) Chlorococcales";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-e5aebd9f-5079-4769-b04e-6d62e3315ccb"
5683;"NVT";"FYT_bloei53";"Fytopl. - bloeisoort (53) Chromulina";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-ba5c7bce-63d2-429a-9829-db1f0f812edc"
5684;"NVT";"FTB_soortP";"Fytobenthos - soort positief";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-ff43b963-4bab-4a47-a8a8-61a86be364a2"
5685;"NVT";"FTB_soortN";"Fytobenthos - soort voor verstoring en eutrofiering (neg.)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-8d96d451-118c-4405-a40c-55e3a6089e84"
5686;"NVT";"FTB_soortZ";"Fytobenthos - soort voor verzuring (neg.)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-f835328b-e6b6-4ac5-a447-9995e688ba38"
5687;"NVT";"MAF_soortDN";"Macrofauna - soort dominant negatief";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-bff47cbe-74aa-4225-ba0d-c3e1968c310b"
5688;"NVT";"MAF_soortDP";"Macrofauna - soort dominant positief";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-a9cc91a6-8000-4c91-a440-738b12208ddf"
5689;"NVT";"MAF_soortKDP";"Macrofauna - soort kenmerkend en/of dominant positief";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-eca94c0f-3883-463a-aa5b-7ca59de8a5ab"
5690;"NVT";"MAF_soortK";"Macrofauna - soort kenmerkend";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-706e1dee-7c7c-48a6-b652-822caae1c8ab"
5691;"NVT";"MAF_famEPT";"Macrofauna - familie Ephemeroptera, Plecoptera, Trichoptera";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-4f38de6c-c8a3-4732-a2c6-4594898c44b7"
5692;"NVT";"MAF_AMBI-B";"Macrofauna - soort gevoelig volgens AMBI Borja";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-c24e3685-6398-4a03-8a1d-b35e5d875e0a"
5693;"NVT";"VIS_gildeCA";"Visgilde - diadrome soort zoute wateren (CA)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-07d9cae2-9849-4bf5-875b-8424b1e442c5"
5694;"NVT";"VIS_gildeER";"Visgilde - estuarien residente soort (ER)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-d2dabe54-cb0e-4196-a0cb-5d4083949919"
5695;"NVT";"VIS_gildeMJ";"Visgilde - mariene juveniel (MJ)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-0eda0b8e-8b3e-4f6f-8f7b-a3cce68d9f6e"
5696;"NVT";"VIS_gildeMS";"Visgilde - mariene seizoensgast (MS)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-3404c37d-bf7b-4b07-b432-51b95779071e"
5697;"NVT";"VIS_gildeMJS";"Visgilde - mariene juveniel/seizoensgast (MJ+MS)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-2cf9382e-9cec-4534-a613-e8b3f2a0b787"
5698;"NVT";"VIS_gildeZ1";"Visgilde - chloridetolerante soort middel (Z1)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-886f07ce-d00f-4060-91e8-877afec44948"
5699;"NVT";"VIS_gildeZ2";"Visgilde - chloridetolerante soort laag (Z2)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-aa541b61-9123-4a51-a5eb-11bf003b987a"
5700;"NVT";"VIS_gildeZ12";"Visgilde - chloridetolerante soort (Z1+Z2)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-8f0755f0-88b8-494e-832b-f4326522534a"
5701;"NVT";"VIS_gildeZ3";"Visgilde - plantminnende soort (Z3)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-90f17309-75bd-49ea-ab34-6a2226f6bc69"
5702;"NVT";"VIS_gildePm";"Visgilde - plantminnende soort (Pm)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-a9c9f2ee-24e1-4ed6-b465-72dcf1167c6d"
5703;"NVT";"VIS_gildeL";"Visgilde - limnofiele soort (Li)";"Object";"2016-12-03";"2018-07-04";"Vervallen";"";"Id-2870eea3-b188-4e5d-9fb8-02f1e6f7caef"
5703;"NVT";"VIS_gildeLi";"Visgilde - limnofiele soort (Li)";"Object";"2018-07-06";"2100-01-01";"Geldig";"";"Id-6e82218b-a969-4ba0-890f-c942c6455a4c"
5704;"NVT";"VIS_gildeEu";"Visgilde - eurytope soort (Eu)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-8496b58d-386f-4bf3-add2-3744cae72b70"
5705;"NVT";"VIS_gildeO2";"Visgilde - zuurstoftolerante soort (O2)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-93662fff-e48f-4898-b09f-0c7ddb25a788"
5706;"NVT";"VIS_gildeEx";"Visgilde - exote soort (Ex)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-cfc83a5c-d620-4c32-9348-30911ad9b681"
5707;"NVT";"VIS_gildeRh";"Visgilde - rheofiele soort (Rh)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-bf74d2c2-47aa-4e31-898e-11768d59b28a"
5708;"NVT";"VIS_gildeMi";"Visgilde - migrerende soort (Mi)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-e50704af-6365-4b53-9a9f-4e754ae11cb0"
5709;"NVT";"VIS_gildeHg";"Visgilde - habitatgevoelige soort (Hg)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-03e99b17-e282-4e6d-b876-90e067574c4e"
571;"6190-65-4";"desC2yatzne";"desethylatrazine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-58081abb-a945-4236-81cf-988c18171fc0"
5710;"NVT";"VIS_gildeDr";"Visgilde - diadrome soort rivieren (Dr)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-fa852590-5a66-4b03-b3fe-eb41088042b0"
5711;"NVT";"VIS_gildePmM";"Visgilde - plantminnende en migrerende soort (PmM)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-b7f7ef2f-ed2d-46ba-88a4-318c8411809e"
5712;"NVT";"VIS_groepBB";"Visgroep - baars en blankvoorn (BB)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-109967a3-9d4b-42b2-b48b-5c83ba63f869"
5713;"NVT";"VIS_groepBK";"Visgroep - brasem en karper (BK)";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-e1b5cf82-0815-42df-907e-71d37d4f81b9"
5714;"NVT";"FYT_ABUN";"Abundantie fytoplankton";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-66e318e2-fe97-4020-849d-730a805cca2d"
5715;"NVT";"FYT_SRTS";"Soortensamenstelling fytoplankton";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-adb8dec7-0855-47af-bb5a-875afbe0dd1c"
5716;"NVT";"FYTOPL";"Fytoplankton-kwaliteit";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-71b50f53-9dbb-40ec-8cad-a638f11ed76a"
5717;"NVT";"MFT_ABGV";"Abundantie groeivormen macrofyten";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-aafc4570-b1a3-400a-ac7a-475ba709630c"
5718;"NVT";"MFT_SRTS";"Soortensamenstelling macrofyten";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-a46c7ffa-9f60-4767-a94d-ae72065d0d82"
5719;"NVT";"FYTOBEN";"Fytobenthos-kwaliteit";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-1076c292-04e2-43b7-aade-a5380861219e"
5720;"NVT";"OVWFLORA";"Overige waterflora-kwaliteit";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-11f8f76e-4341-4f73-b23e-620d7967bb14"
5721;"NVT";"MAFAUNA";"Macrofauna-kwaliteit";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-9dfae7cf-56fd-48af-b953-d11c1e82d1af"
5722;"NVT";"VIS_ABUN";"Abundantie vissen";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-99e462df-aafd-4ca7-954a-fd99ba089e9d"
5723;"NVT";"VIS_LTOB";"Leeftijdsopbouw vissen";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-998a297c-ed68-44ef-acb8-e94ee7fc55a9"
5724;"NVT";"VIS_SRTS";"Soortensamenstelling vissen";"Typering";"2016-12-03";"2100-01-01";"Geldig";"";"Id-944b20c1-ba34-4bc4-8ff8-fdbc0ed0a706"
5725;"3194-55-6";"sHBCD";"Som 1,2,5,6,9,10-hexabroomcyclododecaan";"ChemischeStof";"2016-12-03";"2019-01-17";"Vervallen";"";"Id-7023ba36-ab9d-4206-870b-07658151857a"
5725;"3194-55-6";"sHBCD";"som 1,2,5,6,9,10-hexabroomcyclododecaan";"ChemischeStof";"2019-01-18";"2100-01-01";"Geldig";"";"Id-f7868e83-c98a-4ec5-9b7f-ad2093e1454e"
5726;"NVT";"sabcHBCD";"som a-, b- en c-HBCD (1,2,5,6,9,10-HBCD)";"ChemischeStof";"2016-12-03";"2020-07-07";"Vervallen";"";"Id-ac32f058-23d6-4e67-bb69-afa4561257a5"
5726;"NVT";"sabcHBCD";"som a-, b- en c-HBCD";"ChemischeStof";"2020-07-08";"2100-01-01";"Geldig";"";"Id-b63a9284-00a6-46a1-bcc1-5ad5a58e26f1"
5727;"NVT";"sFLABKROOS";"som flab en kroos";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-09c74fec-49b3-48a7-9c19-0a27484ce987"
5728;"NVT";"sDRIJFBEMSPT";"som drijfblad- en emerse planten";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-f85a37bc-eafc-44aa-9999-aeff60ac48d0"
5729;"NVT";"sSUBMSDBPTN";"som submerse en drijfbladplanten";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-0925bff4-4476-4f0b-98f5-2b9bbeba36a9"
573;"1007-28-9";"desiC3yatzne";"desisopropylatrazine";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-83a1b3c0-ec32-4ac6-b812-0b706b688673"
5730;"NVT";"sSUBMSDBEMSP";"som submerse, drijfblad- en emerse planten";"Object";"2016-12-03";"2100-01-01";"Geldig";"";"Id-b69da12e-44a3-465c-9da2-2f8490177e40"
5731;"29385-43-1";"C1y1Hbztazl";"methyl-1H-benzotriazool";"ChemischeStof";"2017-01-06";"2100-01-01";"Geldig";"";"Id-211e702a-7405-46e1-804d-0ae1f2cffab7"
5732;"NVT";"s45C1y1Hbzta";"som 4- en 5-methyl-1H-benzotriazool";"ChemischeStof";"2017-01-06";"2100-01-01";"Geldig";"";"Id-89c1d600-f01a-4d29-9bf4-767e5d0ab221"
5733;"29878-31-7";"4C1y1Hbztazl";"4-methyl-1H-benzotriazool";"ChemischeStof";"2017-01-06";"2100-01-01";"Geldig";"";"Id-abe08cdd-4712-43d2-b68f-e7988f81c1e7"
5734;"136-85-6";"5C1y1Hbztazl";"5-methyl-1H-benzotriazool";"ChemischeStof";"2017-01-06";"2100-01-01";"Geldig";"";"Id-dc3d52e2-22ab-419b-820b-93aaf2775e83"
5735;"67905-19-5";"PFC16azr";"perfluorhexadecaanzuur";"ChemischeStof";"2017-01-06";"2100-01-01";"Geldig";"";"Id-402a195d-9f96-4c47-b97c-53007c6d1f68"
5736;"16517-11-6";"PFC18azr";"perfluoroctadecaanzuur";"ChemischeStof";"2017-01-06";"2100-01-01";"Geldig";"";"Id-6f335833-cb42-4fc3-855c-1496605e7aa5"
5737;"68298-12-4";"NC1yPFC4asfA";"N-methylperfluorbutaansulfonamide";"ChemischeStof";"2017-01-06";"2100-01-01";"Geldig";"";"Id-c1eeed7c-f0a3-4498-9cd9-f89c1c527d66"
5738;"30334-69-1";"PFC4asfAd";"perfluorbutaansulfonamide";"ChemischeStof";"2017-01-06";"2100-01-01";"Geldig";"";"Id-2175c699-effa-4810-bbe0-13255cd1bca6"
5739;"71675-85-9";"amspde";"amisulpride";"ChemischeStof";"2017-01-07";"2100-01-01";"Geldig";"";"Id-144d9d5a-7923-4ec2-b3ca-2898e774d091"
574;"1014-69-3";"desmtn";"desmetryn";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-590e3fec-0d6e-4d84-a04b-f8190a9ce798"
5740;"62037-80-3";"FRD-902";"ammonium 2,3,3,3-tetrafluor-2-(heptafluorpropoxy)-propanoaat";"ChemischeStof";"2017-01-10";"2100-01-01";"Geldig";"";"Id-815ddbe0-ceab-4d14-a67f-8005d6faaf9d"
5741;"13252-13-6";"FRD-903";"2,3,3,3-tetrafluor-2-(heptafluorpropoxy)propionzuur";"ChemischeStof";"2017-01-10";"2100-01-01";"Geldig";"";"Id-a9b26b04-90bb-4cb9-b45f-293279502efd"
5742;"NVT";"FRD-ai902903";"2,3,3,3-tetrafluor-2-(heptafluorpropoxy)propanoaat (anion)";"ChemischeStof";"2017-01-10";"2100-01-01";"Geldig";"";"Id-c4d4ff35-6000-4ffb-a005-d9ee6b7d6e20"
5743;"159381-10-9";"MeFBSAA";"perfluorbutaansulfonylamide(N-methyl)acetaat";"ChemischeStof";"2017-01-11";"2020-07-07";"Vervallen";"";"Id-2d71bfd8-edbf-4b90-bc7e-519202c1dd91"
5743;"159381-10-9";"MeFBSAA";"perfluorbutaansulfonylamide(N-methyl)azijnzuur";"ChemischeStof";"2020-07-08";"2100-01-01";"Geldig";"";"Id-394cf147-dd6f-43b0-a03b-f370b3e4a110"
5744;"2991-50-6";"EtFOSAA";"perfluoroctaansulfonylamide(N-ethyl)acetaat";"ChemischeStof";"2017-01-11";"2020-07-07";"Vervallen";"";"Id-8f356a47-c391-4632-9683-2bc6688116a8"
5744;"2991-50-6";"EtFOSAA";"perfluoroctaansulfonylamide(N-ethyl)azijnzuur";"ChemischeStof";"2020-07-08";"2100-01-01";"Geldig";"";"Id-30fa20ec-8f76-4b9d-88eb-5bdb8b1cb881"
5745;"105-46-4";"secC4yactt";"sec-butylacetaat";"ChemischeStof";"2017-01-19";"2100-01-01";"Geldig";"";"Id-31298570-3b38-477e-b844-9340b5ab2954"
5746;"26761-40-0";"DiC10yFt";"diisodecylftalaat";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-34bde383-a60e-4a5c-aaf4-8db211e1b182"
5747;"28553-12-0";"DiC9yFt";"diisononylftalaat";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-5280a404-2522-4287-8597-b0d9fecbdd86"
5748;"85507-79-5";"DC11yFtvteln";"diundecylftalaat (vertakt en lineair)";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-b9efceb2-582b-42c8-bf8e-07de924d2197"
5749;"68515-49-1";"C10D911akFt";"C10-rijk di-C9-11-vertakt alkylftalaat";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-0e58dab4-2b75-4799-807f-1f525a1b8137"
5750;"68515-47-9";"C13D1114akFt";"C13-rijk di-C11-14-vertakt alkylftalaat";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-80337b8c-f79b-4551-96e9-6f0495e04e37"
5751;"68515-48-0";"C9D810akFt";"C9-rijk di-C8-10-vertakt alkylftalaat";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-05ade55b-ff29-4617-81d7-31e505d271ee"
5752;"112-30-1";"1C10ol";"1-decanol";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-f11d7155-8fad-4356-aaf2-10e4fd069994"
5753;"143-08-8";"1C9ol";"1-nonanol";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-7474748e-0792-4a1c-b48d-79bebd8127b5"
5754;"27253-26-5";"DiC13yFt";"diisotridecylftalaat";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-9eb8d8a6-966e-486f-8ceb-5661f4c73d9c"
5755;"96507-86-7";"DiC11yFt";"diisoundecylftalaat";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-ae87e9a6-4d07-4fc6-a2c0-e64701cdda32"
5756;"872-05-9";"1C10e";"1-deceen";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-ce6ec76d-db10-47d6-b265-d9ca9288d22a"
5757;"592-76-7";"1C7e";"1-hepteen";"ChemischeStof";"2017-01-24";"2100-01-01";"Geldig";"";"Id-a70c2435-f800-46fd-b35d-4a3285237baa"
5758;"NVT";"SACFOR_sl";"SACFOR schaal";"Typering";"2017-01-28";"2017-12-13";"Vervallen";"";"Id-4c980f00-f4fa-4e2d-a587-350195fdd0a5"
5759;"NVT";"EUNIS_cde";"EUNIS code";"Typering";"2017-01-28";"2100-01-01";"Geldig";"Id-8744acee-6329-4a56-8d17-39e67dd809e3";"Id-3a73fff2-cf69-4f96-9aa3-8337bbc0a3c7"
5760;"NVT";"MNCR_cde";"MNCR code";"Typering";"2017-01-28";"2100-01-01";"Geldig";"Id-b48e49e9-b4cb-42d7-8ed2-a65be897efbe";"Id-6d6830c9-808e-4449-9bc8-38ac0870da27"
5761;"NVT";"SCHELPN_lg";"Schelpen - leeg";"Object";"2017-01-28";"2100-01-01";"Geldig";"";"Id-5b17886e-3ba3-4b93-9b39-ce3dd54f8778"
5762;"NVT";"MONSWGFTR";"Monsterwegingsfactor";"MonstervariabeleEcologie";"2017-02-04";"2018-12-07";"Vervallen";"Id-cfa33ed9-805b-4e98-8af4-10f9edc7d7c2";"Id-7a65b5c5-9041-44d3-853a-ce6929a8f8c7"
5762;"NVT";"MONSWGFTR";"Monsterwegingsfactor";"Grootheid";"2018-12-08";"2100-01-01";"Geldig";"";"Id-11085cc2-4dc0-482b-b456-09919deaca7c"
5763;"NVT";"NDF";"Vezelfractie hemicellulose + cellulose + lignine (+ cutine)";"Object";"2017-03-28";"2100-01-01";"Geldig";"";"Id-3322a94f-bd4e-45f4-8d6e-b4da6698f43e"
5764;"NVT";"ADF";"Vezelfractie cellulose + lignine";"Object";"2017-03-28";"2100-01-01";"Geldig";"";"Id-4339e181-ed34-4813-bb3e-0d4e3d20d8ef"
5765;"9005-53-2";"lignne";"lignine";"ChemischeStof";"2017-03-28";"2100-01-01";"Geldig";"";"Id-335e49c1-ecc3-47af-847e-c0683e55dab9"
5766;"NVT";"BIOGS";"Biogas";"Object";"2017-03-28";"2100-01-01";"Geldig";"Id-a45bd1e2-df98-434b-86a9-88978b30b5a0";"Id-4b868744-8e6f-4870-9b78-49facf71f2e4"
5767;"NVT";"eiwttl";"eiwit totaal";"ChemischeStof";"2017-03-28";"2100-01-01";"Geldig";"";"Id-afb62815-32bd-4cbf-bb0b-d0ae212c8451"
5768;"NVT";"s35DC1yAn25x";"som 3,5-dimethylaniline en 2,5-xylidine";"ChemischeStof";"2017-04-29";"2100-01-01";"Geldig";"Id-ac6d5b49-8390-37e1-44bd-79498f3ddc6f";"Id-2bd0a6a4-607d-4b36-9187-a44a9462be49"
5769;"NVT";"ANSNL-D2C1";"D2C1 ge¿ntroduceerde niet-inheemse soorten";"TyperingMarien";"2017-05-03";"2017-12-12";"Vervallen";"";"Id-1b72ef7f-84c4-427a-80af-b48a1cd76dad"
5769;"NVT";"ANSNL-D2C1";"D2C1 geïntroduceerde niet-inheemse soorten";"TyperingMarien";"2017-12-13";"2100-01-01";"Geldig";"";"Id-c441c1bb-616c-4438-985f-2d81d12096c4"
577;"84-69-5";"DiC4yFt";"diisobutylftalaat";"ChemischeStof";"2011-06-08";"2100-01-01";"Geldig";"";"Id-f304a39d-8e08-424d-8829-e662d0720fd3"
5770;"NVT";"ANSNL-D2C2";"D2C2 dichth. + verspreid. ingeburgerde niet-inheemse soorten";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-10ab4289-8644-4acb-aec8-b1d731bb5171"
5771;"NVT";"ANSNL-D2C3";"D2C3 deel dat neg. veranderd is door niet-inheemse soorten";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-13533fcb-57f4-4b25-9f9d-051b1a71ed0d"
5772;"NVT";"ANSNL-D3C1";"D3C1 visserijsterfte";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-d9e73236-293e-404d-9e0a-c2f5f2fd3f38"
5773;"NVT";"ANSNL-D3C2";"D3C2 paaibiomassa";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-8a9548d5-ca4e-4cf6-895d-e40edd70e35e"
5774;"NVT";"ANSNL-D3C3";"D3C3 leeftijdsopbouw en grootteverdeling";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-a5a86da5-86d6-40c5-b69c-c99d821d7c7f"
5775;"NVT";"ANSNL-D5C1";"D5C1 nutri¿ntenconcentratie";"TyperingMarien";"2017-05-03";"2017-12-12";"Vervallen";"";"Id-07e58c67-334a-4f38-8dad-f667151a7328"
5775;"NVT";"ANSNL-D5C1";"D5C1 nutriëntenconcentratie";"TyperingMarien";"2017-12-13";"2100-01-01";"Geldig";"";"Id-8da8a94c-70d9-4e96-b6bb-86a974cc010f"
5776;"NVT";"ANSNL-D5C2";"D5C2 chlorofyl-a-concentratie";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-7d5bdfbc-5ebc-44a7-9b88-73bd9956707e"
5777;"NVT";"ANSNL-D5C3";"D5C3 schadelijke algenbloei";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-d6102f3c-f0c8-48ce-bf8a-c27e68ea4a70"
5778;"NVT";"ANSNL-D5C4";"D5C4 doorzicht";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-ea65ba1f-9949-4b91-812a-74c2d551c726"
5779;"NVT";"ANSNL-D5C5";"D5C5 opgeloste-zuurstofconcentratie";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-6e39dfe4-a90c-484c-a86e-5bd5fefda870"
5780;"NVT";"ANSNL-D5C6";"D5C6 dichtheid van opportunistische macroalgen";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-c829ab5d-b580-4264-9694-48aeaefebf95"
5781;"NVT";"ANSNL-D5C7";"D5C7 schadelijke effecten nutri¿nten op macrofytengemeensch.";"TyperingMarien";"2017-05-03";"2017-12-12";"Vervallen";"";"Id-99533e43-0a57-4a24-814c-84c2cfe2f4a7"
5781;"NVT";"ANSNL-D5C7";"D5C7 schadelijke effecten nutriënten op macrofytengemeensch.";"TyperingMarien";"2017-12-13";"2100-01-01";"Geldig";"";"Id-8f1859e6-4fe4-4622-8d0d-6e3ad27850b7"
5782;"NVT";"ANSNL-D5C8";"D5C8 schadelijke effecten nutri¿nten op macrofaunagemeensch.";"TyperingMarien";"2017-05-03";"2017-12-12";"Vervallen";"";"Id-93a7549f-c44f-4358-835d-cd1b18794ded"
5782;"NVT";"ANSNL-D5C8";"D5C8 schadelijke effecten nutriënten op macrofaunagemeensch.";"TyperingMarien";"2017-12-13";"2100-01-01";"Geldig";"";"Id-58e7e453-f110-46b8-8668-a618a5e726f7"
5783;"NVT";"ANSNL-D6C1";"D6C1 fysiek verlies van de natuurlijke zeebodem";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-ad3904f6-ac7d-4ee9-a10a-7bac7804fed6"
5784;"NVT";"ANSNL-D6C2";"D6C2 fysieke verstoringen van de zeebodem";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-a34e915f-f24c-4f27-a38a-50aab94b2442"
5785;"NVT";"ANSNL-D6C3";"D6C3 omvang van habitattype dat schade is berokkend";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-ecb05cd6-ca3f-4660-a577-88681b0a6105"
5786;"NVT";"ANSNL-D7C1";"D7C1 permanente wijziging v.d. hydrografische omstandigheden";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-88abc9ff-5235-4b61-a25d-e3ac2560ddbb"
5787;"NVT";"ANSNL-D7C2";"D7C2 nadelige wijzig. hydrograf. omstandigh. per habitattype";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-c2a9bc16-f837-4828-8c0c-6a23b9e14539"
5788;"NVT";"ANSNL-D8C1";"D8C1 verontreinigingen in het milieu";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-77a1a558-998f-44eb-b0ab-d820e6082c05"
5789;"NVT";"ANSNL-D8C2";"D8C2 nadelige effecten van verontreinigingen";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-54181952-b707-4f2d-93cd-41591851bd6e"
5790;"NVT";"ANSNL-D8C3";"D8C3 significante ernstige verontreinigingen";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-bfe610f4-7e49-4414-a133-dfbafb20f45e"
5791;"NVT";"ANSNL-D8C4";"D8C4 schadelijke effecten van significante ernstige verontr.";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-9a3841ca-b67b-4458-b247-bfe01b846247"
5792;"NVT";"ANSNL-D9C1";"D9C1 verontreinigingen in visserijproducten";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-108e56f4-8548-44ed-a748-791626e8a27a"
5793;"NVT";"ANSNL-D10C1";"D10C1 afval (excl. microafval)";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-a0844d2f-d913-41e8-b506-8a8d1ddb0273"
5794;"NVT";"ANSNL-D10C2";"D10C2 microafval";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-e4e639fb-c971-45b8-bb6a-df89cfdc2cc5"
5795;"NVT";"ANSNL-D10C3";"D10C3 afval in de magen van zeedieren";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-d9b08e4e-5f5a-4219-a2f3-5ea8e7130d22"
5796;"NVT";"ANSNL-D10C4";"D10C4 nadelige effecten van afval";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-8c89a692-6e8b-403f-8d53-e9e86976c46e"
5797;"NVT";"ANSNL-D11C1";"D11C1 antropogeen impulsief geluid";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-dce535ef-400f-4083-9f5d-6f19493c9334"
5798;"NVT";"ANSNL-D11C2";"D11C2 antropogeen continu geluid";"TyperingMarien";"2017-05-03";"2100-01-01";"Geldig";"";"Id-b91cff8e-875a-42cb-ac11-5a034f2b2f46"
