bodc_S27_id;nih_casnrURI;bodc_S27_altlable;CASnummer;aquo_parameter.code;aquo_parameter.omschrijving;Status
http://vocab.nerc.ac.uk/collection/S27/current/CS003056/;https://chem.nlm.nih.gov/chemidplus/rn/15584-04-0;AsO4(3−);15584-04-0;AsO4;arsenaat;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003057/;https://chem.nlm.nih.gov/chemidplus/rn/15502-74-6;AsO3(3-);15502-74-6;AsO2;arseniet;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003057/;https://chem.nlm.nih.gov/chemidplus/rn/15502-74-6;AsO3(3-);15502-74-6;AsO2;arseniet;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003059/;https://chem.nlm.nih.gov/chemidplus/rn/14124-68-6;SeO4(2−);14124-68-6;SeO4;selenaat;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003059/;https://chem.nlm.nih.gov/chemidplus/rn/14124-68-6;SeO4(2−);14124-68-6;SeO4;selenaat;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003060/;https://chem.nlm.nih.gov/chemidplus/rn/14124-67-5;SeO3(2-);14124-67-5;SeO3;seleniet;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003060/;https://chem.nlm.nih.gov/chemidplus/rn/14124-67-5;SeO3(2-);14124-67-5;SeO3;seleniet;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003066/;https://chem.nlm.nih.gov/chemidplus/rn/7440-50-8;soluble_Cu;7440-50-8;Cu;koper;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003067/;https://chem.nlm.nih.gov/chemidplus/rn/7440-43-9;soluble_Cd;7440-43-9;Cd;cadmium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003068/;https://chem.nlm.nih.gov/chemidplus/rn/7440-48-4;soluble_Co;7440-48-4;Co;kobalt;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003069/;https://chem.nlm.nih.gov/chemidplus/rn/7439-92-1;soluble_Pb;7439-92-1;Pb;lood;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003070/;https://chem.nlm.nih.gov/chemidplus/rn/7440-29-1;soluble_Th;7440-29-1;Th;thorium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003070/;https://chem.nlm.nih.gov/chemidplus/rn/7440-29-1;soluble_Th;7440-29-1;Th232;thorium 232;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003071/;https://chem.nlm.nih.gov/chemidplus/rn/7439-89-6;soluble_Fe;7439-89-6;Fe;ijzer;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003071/;https://chem.nlm.nih.gov/chemidplus/rn/7439-89-6;soluble_Fe;7439-89-6;Fe;ijzer;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003072/;https://chem.nlm.nih.gov/chemidplus/rn/7440-02-0;soluble_Ni;7440-02-0;Ni;nikkel;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003073/;https://chem.nlm.nih.gov/chemidplus/rn/7439-95-4;soluble_Mg;7439-95-4;Mg;magnesium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003074/;https://chem.nlm.nih.gov/chemidplus/rn/7440-32-6;soluble_Ti;7440-32-6;Ti;titaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003075/;https://chem.nlm.nih.gov/chemidplus/rn/7429-90-5;soluble_Al;7429-90-5;Al;aluminium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003076/;https://chem.nlm.nih.gov/chemidplus/rn/7439-96-5;soluble_Mn;7439-96-5;Mn;mangaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003077/;https://chem.nlm.nih.gov/chemidplus/rn/7553-56-2;soluble_I;7553-56-2;I2;dijodium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003079/;https://chem.nlm.nih.gov/chemidplus/rn/7440-67-7;Zr;7440-67-7;Zr;zirkonium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003079/;https://chem.nlm.nih.gov/chemidplus/rn/7440-67-7;Zr;7440-67-7;Zr;zirkonium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003084/;https://chem.nlm.nih.gov/chemidplus/rn/7439-89-6;ligand-complexed_Fe;7439-89-6;Fe;ijzer;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003085/;https://chem.nlm.nih.gov/chemidplus/rn/7440-50-8;ligand-complexed_Cu;7440-50-8;Cu;koper;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003089/;https://chem.nlm.nih.gov/chemidplus/rn/124-38-9;CO2;124-38-9;CO2;kooldioxide;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003089/;https://chem.nlm.nih.gov/chemidplus/rn/124-38-9;CO2;124-38-9;CO2;kooldioxide;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003093/;https://chem.nlm.nih.gov/chemidplus/rn/22967-92-6;CH3Hg+;22967-92-6;C1yHg;methylkwik;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003093/;https://chem.nlm.nih.gov/chemidplus/rn/22967-92-6;CH3Hg+;22967-92-6;C1yHg;methylkwik;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003094/;https://chem.nlm.nih.gov/chemidplus/rn/7440-38-2;soluble_As;7440-38-2;As;arseen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003095/;https://chem.nlm.nih.gov/chemidplus/rn/7440-39-3;soluble_Ba;7440-39-3;Ba;barium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003096/;https://chem.nlm.nih.gov/chemidplus/rn/7440-70-2;soluble_Ca;7440-70-2;Ca;calcium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003097/;https://chem.nlm.nih.gov/chemidplus/rn/7440-45-1;soluble_Ce;7440-45-1;Ce;cerium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003098/;https://chem.nlm.nih.gov/chemidplus/rn/7440-47-3;soluble_Cr;7440-47-3;Cr;chroom;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003099/;https://chem.nlm.nih.gov/chemidplus/rn/7440-09-7;soluble_K;7440-09-7;K;kalium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003100/;https://chem.nlm.nih.gov/chemidplus/rn/7439-91-0;soluble_La;7439-91-0;La;lanthaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003101/;https://chem.nlm.nih.gov/chemidplus/rn/7439-93-2;soluble_Li;7439-93-2;Li;lithium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003102/;https://chem.nlm.nih.gov/chemidplus/rn/7439-98-7;soluble_Mo;7439-98-7;Mo;molybdeen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003103/;https://chem.nlm.nih.gov/chemidplus/rn/7440-23-5;soluble_Na;7440-23-5;Na;natrium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003104/;https://chem.nlm.nih.gov/chemidplus/rn/7440-00-8;soluble_Nd;7440-00-8;Nd;neodymium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003106/;https://chem.nlm.nih.gov/chemidplus/rn/7440-17-7;soluble_Rb;7440-17-7;Rb;rubidium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003107/;https://chem.nlm.nih.gov/chemidplus/rn/7440-36-0;soluble_Sb;7440-36-0;Sb;antimoon;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003108/;https://chem.nlm.nih.gov/chemidplus/rn/7440-20-2;soluble_Sc;7440-20-2;Sc;scandium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003109/;https://chem.nlm.nih.gov/chemidplus/rn/7782-49-2;soluble_Se;7782-49-2;Se;seleen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003110/;https://chem.nlm.nih.gov/chemidplus/rn/7440-31-5;soluble_Sn;7440-31-5;Sn;tin;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003111/;https://chem.nlm.nih.gov/chemidplus/rn/7440-24-6;soluble_Sr;7440-24-6;Sr;strontium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003112/;https://chem.nlm.nih.gov/chemidplus/rn/7440-61-1;soluble_U;7440-61-1;U;uranium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003112/;https://chem.nlm.nih.gov/chemidplus/rn/7440-61-1;soluble_U;7440-61-1;U238;uranium 238;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003113/;https://chem.nlm.nih.gov/chemidplus/rn/7440-65-5;soluble_Y;7440-65-5;Y;yttrium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003114/;https://chem.nlm.nih.gov/chemidplus/rn/7440-67-7;soluble_Zr;7440-67-7;Zr;zirkonium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003115/;https://chem.nlm.nih.gov/chemidplus/rn/7440-46-2;Cs;7440-46-2;Cs;cesium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003115/;https://chem.nlm.nih.gov/chemidplus/rn/7440-46-2;Cs;7440-46-2;Cs;cesium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003116/;https://chem.nlm.nih.gov/chemidplus/rn/7440-17-7;Rb;7440-17-7;Rb;rubidium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003116/;https://chem.nlm.nih.gov/chemidplus/rn/7440-17-7;Rb;7440-17-7;Rb;rubidium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003117/;https://chem.nlm.nih.gov/chemidplus/rn/7439-97-6;Hg(0);7439-97-6;Hg;kwik;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003117/;https://chem.nlm.nih.gov/chemidplus/rn/7439-97-6;Hg(0);7439-97-6;Hg;kwik;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003118/;https://chem.nlm.nih.gov/chemidplus/rn/7439-97-6;reactive_Hg;7439-97-6;Hg;kwik;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003118/;https://chem.nlm.nih.gov/chemidplus/rn/7439-97-6;reactive_Hg;7439-97-6;Hg;kwik;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003119/;https://chem.nlm.nih.gov/chemidplus/rn/24959-67-9;Br-;24959-67-9;Br;bromide;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003120/;https://chem.nlm.nih.gov/chemidplus/rn/16984-48-8;F-;16984-48-8;F;fluoride;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003121/;https://chem.nlm.nih.gov/chemidplus/rn/7440-46-2;soluble_Cs;7440-46-2;Cs;cesium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003122/;https://chem.nlm.nih.gov/chemidplus/rn/14797-55-8;soluble_NO3-;14797-55-8;NO3;nitraat;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003123/;https://chem.nlm.nih.gov/chemidplus/rn/16887-00-6;soluble_Cl-;16887-00-6;Cl;chloride;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003124/;https://chem.nlm.nih.gov/chemidplus/rn/24959-67-9;soluble_Br-;24959-67-9;Br;bromide;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003125/;https://chem.nlm.nih.gov/chemidplus/rn/14808-79-8;soluble_SO4(2-);14808-79-8;SO4;sulfaat;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003126/;https://chem.nlm.nih.gov/chemidplus/rn/16984-48-8;soluble_F-;16984-48-8;F;fluoride;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003127/;https://chem.nlm.nih.gov/chemidplus/rn/7440-45-1;labile_Ce;7440-45-1;Ce;cerium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003127/;https://chem.nlm.nih.gov/chemidplus/rn/7440-45-1;labile_Ce;7440-45-1;Ce;cerium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003129/;https://chem.nlm.nih.gov/chemidplus/rn/471-34-1;CaCO3;471-34-1;CaCO3;calciumcarbonaat;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003130/;https://chem.nlm.nih.gov/chemidplus/rn/7440-33-7;W;7440-33-7;W;wolfraam;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003130/;https://chem.nlm.nih.gov/chemidplus/rn/7440-33-7;W;7440-33-7;W;wolfraam;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003131/;https://chem.nlm.nih.gov/chemidplus/rn/7440-25-7;Ta;7440-25-7;Ta;tantalium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003131/;https://chem.nlm.nih.gov/chemidplus/rn/7440-25-7;Ta;7440-25-7;Ta;tantalium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003132/;https://chem.nlm.nih.gov/chemidplus/rn/7440-28-0;Tl;7440-28-0;Tl;thallium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003132/;https://chem.nlm.nih.gov/chemidplus/rn/7440-28-0;Tl;7440-28-0;Tl;thallium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003138/;https://chem.nlm.nih.gov/chemidplus/rn/127-18-4;tetrachloroethylene;127-18-4;T4ClC2e;tetrachlooretheen (per);Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003140/;https://chem.nlm.nih.gov/chemidplus/rn/4181-95-7;C40H82 C40_n-alkane;4181-95-7;C40a;tetracontaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003140/;https://chem.nlm.nih.gov/chemidplus/rn/4181-95-7;C40H82 C40_n-alkane;4181-95-7;C40a;tetracontaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003144/;https://chem.nlm.nih.gov/chemidplus/rn/61949-77-7;NA;61949-77-7;tpermtn;trans-permethrin;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003145/;https://chem.nlm.nih.gov/chemidplus/rn/13494-80-9;Te;13494-80-9;Te;tellurium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003145/;https://chem.nlm.nih.gov/chemidplus/rn/13494-80-9;Te;13494-80-9;Te;tellurium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003146/;https://chem.nlm.nih.gov/chemidplus/rn/75-72-9;CFC-13;75-72-9;CFK13;chloortrifluormethaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003148/;https://chem.nlm.nih.gov/chemidplus/rn/1461-25-2;NA;1461-25-2;T4C4ySn;tetrabutyltin;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003149/;https://chem.nlm.nih.gov/chemidplus/rn/156-60-5;NA;156-60-5;t12DClC2e;trans-1,2-dichlooretheen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003150/;https://chem.nlm.nih.gov/chemidplus/rn/7440-05-3;Pd;7440-05-3;Pd;palladium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003151/;https://chem.nlm.nih.gov/chemidplus/rn/7440-21-3;Si;7440-21-3;Si;silicium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003151/;https://chem.nlm.nih.gov/chemidplus/rn/7440-21-3;Si;7440-21-3;Si;silicium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003157/;https://chem.nlm.nih.gov/chemidplus/rn/630-07-9;C35H72 C35_n-alkane;630-07-9;C35a;pentatriacontaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003157/;https://chem.nlm.nih.gov/chemidplus/rn/630-07-9;C35H72 C35_n-alkane;630-07-9;C35a;pentatriacontaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003159/;https://chem.nlm.nih.gov/chemidplus/rn/629-62-9;C15H32 C15_n-alkane;629-62-9;NC15a;n-pentadecaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003159/;https://chem.nlm.nih.gov/chemidplus/rn/629-62-9;C15H32 C15_n-alkane;629-62-9;NC15a;n-pentadecaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003160/;https://chem.nlm.nih.gov/chemidplus/rn/109-66-0;C5H12 C5_n-alkane;109-66-0;C5a;pentaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003160/;https://chem.nlm.nih.gov/chemidplus/rn/109-66-0;C5H12 C5_n-alkane;109-66-0;C5a;pentaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003161/;https://chem.nlm.nih.gov/chemidplus/rn/74-98-6;NA;74-98-6;C3a;propaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003162/;https://chem.nlm.nih.gov/chemidplus/rn/115-07-1;propylene;115-07-1;1C3e;1-propeen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003162/;https://chem.nlm.nih.gov/chemidplus/rn/115-07-1;propylene;115-07-1;1C3e;1-propeen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003163/;https://chem.nlm.nih.gov/chemidplus/rn/7647-14-5;NaCl;7647-14-5;NaCl;natriumchloride;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003164/;https://chem.nlm.nih.gov/chemidplus/rn/298-00-0;NA;298-00-0;C1yprton;methylparathion;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003165/;https://chem.nlm.nih.gov/chemidplus/rn/87-86-5;NA;87-86-5;PeClFol;pentachloorfenol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003166/;https://chem.nlm.nih.gov/chemidplus/rn/100-42-5;NA;100-42-5;styrn;styreen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003167/;https://chem.nlm.nih.gov/chemidplus/rn/108-95-2;NA;108-95-2;Fol;fenol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003171/;https://chem.nlm.nih.gov/chemidplus/rn/10028-15-6;O3;10028-15-6;ozn;ozon;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003172/;https://chem.nlm.nih.gov/chemidplus/rn/7440-03-1;Nb;7440-03-1;Nb;niobium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003172/;https://chem.nlm.nih.gov/chemidplus/rn/7440-03-1;Nb;7440-03-1;Nb;niobium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003174/;https://chem.nlm.nih.gov/chemidplus/rn/7440-74-6;In;7440-74-6;In;indium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003175/;https://chem.nlm.nih.gov/chemidplus/rn/7553-56-2;I2;7553-56-2;I2;dijodium;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003183/;https://chem.nlm.nih.gov/chemidplus/rn/108-88-3;toluene;108-88-3;Tol;tolueen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003183/;https://chem.nlm.nih.gov/chemidplus/rn/108-88-3;toluene;108-88-3;Tol;tolueen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003184/;https://chem.nlm.nih.gov/chemidplus/rn/28159-98-0;NA;28159-98-0;irgrl;irgarol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003185/;https://chem.nlm.nih.gov/chemidplus/rn/6923-22-4;NA;6923-22-4;Mctfs;monocrotofos;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003186/;https://chem.nlm.nih.gov/chemidplus/rn/72-43-5;NA;72-43-5;C1oxCl;methoxychloor;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003187/;https://chem.nlm.nih.gov/chemidplus/rn/91465-08-6;NA;91465-08-6;lcyhltn;lambda-cyhalothrin;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003188/;https://chem.nlm.nih.gov/chemidplus/rn/80-97-7;cholestanol;80-97-7;DHcEsrol;dihydrocholesterol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003189/;https://chem.nlm.nih.gov/chemidplus/rn/96-14-0;NA;96-14-0;3C1yC5a;3-methylpentaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003192/;https://chem.nlm.nih.gov/chemidplus/rn/56-86-0;NA;56-86-0;glutmnzr;glutaminezuur;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003209/;https://chem.nlm.nih.gov/chemidplus/rn/89-59-8;NA;89-59-8;4Cl2NO2Tol;4-chloor-2-nitrotolueen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003210/;https://chem.nlm.nih.gov/chemidplus/rn/89-60-1;NA;89-60-1;4Cl3NO2Tol;4-chloor-3-nitrotolueen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003211/;https://chem.nlm.nih.gov/chemidplus/rn/104-40-5;NA;104-40-5;4C9yFol;4-nonylfenol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003221/;https://chem.nlm.nih.gov/chemidplus/rn/75-83-2;neohexane;75-83-2;DC1yC4a;dimethylbutaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003221/;https://chem.nlm.nih.gov/chemidplus/rn/75-83-2;neohexane;75-83-2;DC1yC4a;dimethylbutaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003223/;https://chem.nlm.nih.gov/chemidplus/rn/78-78-4;isopentane;78-78-4;2C1yC4a;2-methylbutaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003223/;https://chem.nlm.nih.gov/chemidplus/rn/78-78-4;isopentane;78-78-4;2C1yC4a;2-methylbutaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003224/;https://chem.nlm.nih.gov/chemidplus/rn/107-83-5;isohexane;107-83-5;2C1yC5a;2-methylpentaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003224/;https://chem.nlm.nih.gov/chemidplus/rn/107-83-5;isohexane;107-83-5;2C1yC5a;2-methylpentaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003226/;https://chem.nlm.nih.gov/chemidplus/rn/79-01-6;trichloroethylene TCE;79-01-6;TClC2e;trichlooretheen (tri);Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003227/;https://chem.nlm.nih.gov/chemidplus/rn/106-99-0;NA;106-99-0;13butDen;1,3-butadieen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003230/;https://chem.nlm.nih.gov/chemidplus/rn/638-36-8;phytane;638-36-8;261014T4C102;2,6,10,14-tetramethylhexadecaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003230/;https://chem.nlm.nih.gov/chemidplus/rn/638-36-8;phytane;638-36-8;261014T4C102;2,6,10,14-tetramethylhexadecaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003231/;https://chem.nlm.nih.gov/chemidplus/rn/1921-70-6;pristane;1921-70-6;261014T4C1yC;2,6,10,14-tetramethylpentadecaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003231/;https://chem.nlm.nih.gov/chemidplus/rn/1921-70-6;pristane;1921-70-6;261014T4C1yC;2,6,10,14-tetramethylpentadecaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003232/;https://chem.nlm.nih.gov/chemidplus/rn/79-34-5;NA;79-34-5;1122T4ClC2a;1,1,2,2-tetrachloorethaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003233/;https://chem.nlm.nih.gov/chemidplus/rn/79-00-5;NA;79-00-5;112TClC2a;1,1,2-trichloorethaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003234/;https://chem.nlm.nih.gov/chemidplus/rn/106-46-7;NA;106-46-7;14DClBen;1,4-dichloorbenzeen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003235/;https://chem.nlm.nih.gov/chemidplus/rn/95-50-1;NA;95-50-1;12DClBen;1,2-dichloorbenzeen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003240/;https://chem.nlm.nih.gov/chemidplus/rn/5129-60-2;iso C16 methyl ester;5129-60-2;C1y14C1yC15a;methyl 14-methylpentadecanoaat;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003245/;https://chem.nlm.nih.gov/chemidplus/rn/50-28-2;beta-oestradiol;50-28-2;17bestDol;17beta-estradiol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003245/;https://chem.nlm.nih.gov/chemidplus/rn/50-28-2;beta-oestradiol;50-28-2;17bestDol;17beta-estradiol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003246/;https://chem.nlm.nih.gov/chemidplus/rn/71-55-6;NA;71-55-6;111TClC2a;1,1,1-trichloorethaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003247/;https://chem.nlm.nih.gov/chemidplus/rn/107-06-2;NA;107-06-2;12DClC2a;1,2-dichloorethaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003249/;https://chem.nlm.nih.gov/chemidplus/rn/541-73-1;NA;541-73-1;13DClBen;1,3-dichloorbenzeen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003250/;https://chem.nlm.nih.gov/chemidplus/rn/75-35-4;NA;75-35-4;11DClC2e;1,1-dichlooretheen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003251/;https://chem.nlm.nih.gov/chemidplus/rn/630-20-6;NA;630-20-6;1112T4ClC2a;1,1,1,2-tetrachloorethaan;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003252/;https://chem.nlm.nih.gov/chemidplus/rn/120-83-2;2,4-DCP;120-83-2;24DClFol;2,4-dichloorfenol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003253/;https://chem.nlm.nih.gov/chemidplus/rn/95-57-8;o-chlorophenol;95-57-8;2ClFol;2-chloorfenol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003253/;https://chem.nlm.nih.gov/chemidplus/rn/95-57-8;o-chlorophenol;95-57-8;2ClFol;2-chloorfenol;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003254/;https://chem.nlm.nih.gov/chemidplus/rn/83-42-1;NA;83-42-1;2Cl6NO2Tol;2-chloor-6-nitrotolueen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003255/;https://chem.nlm.nih.gov/chemidplus/rn/13290-74-9;NA;13290-74-9;2Cl5NO2Tol;2-chloor-5-nitrotolueen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003256/;https://chem.nlm.nih.gov/chemidplus/rn/121-86-8;NA;121-86-8;2Cl4NO2Tol;2-chloor-4-nitrotolueen;Geldig
http://vocab.nerc.ac.uk/collection/S27/current/CS003258/;https://chem.nlm.nih.gov/chemidplus/rn/98-82-8;isopropylbenzene cumene;98-82-8;cumn;cumeen;Geldig
